init_time,target_time,lead_hours,lead_days,grid_lat,grid_lon,pred_z500_m,pred_t850_c,pred_u850_ms,pred_v850_ms,pred_q850_gkg,pred_wind850_ms
2026-05-09T12:00:00,2026-05-09T12:00:00,0,0.0,40.0,33.0,5724.468947041137,13.76537495289233,1.4861753822488026,4.286514313554875,5.84484026939347,4.536840555619428
2026-05-09T12:00:00,2026-05-09T18:00:00,6,0.25,40.0,33.0,5723.599883173365,12.269808033879258,1.7629881205132278,2.379137874381854,6.791252115185609,2.961152501710942
2026-05-09T12:00:00,2026-05-10T00:00:00,12,0.5,40.0,33.0,5712.2901201501145,10.916591219554562,2.477479911098044,1.8851524872034275,6.936746276295258,3.1131505922302636
2026-05-09T12:00:00,2026-05-10T06:00:00,18,0.75,40.0,33.0,5717.008956835249,10.617569090461643,2.4015467416759293,2.015316764749528,6.983559055319777,3.1351121853507533
2026-05-09T12:00:00,2026-05-10T12:00:00,24,1.0,40.0,33.0,5737.748963408135,13.96843840927761,3.494858418336321,1.0623445811191914,6.79708241797683,3.652753943704607
2026-05-09T12:00:00,2026-05-10T18:00:00,30,1.25,40.0,33.0,5743.566963254527,13.909713106613367,1.8745878131387599,0.40951944618791813,6.926722908302985,1.9187979690354107
2026-05-09T12:00:00,2026-05-11T00:00:00,36,1.5,40.0,33.0,5731.133946439486,12.650582794960087,0.9786518818639252,1.132883456276403,6.985622423241633,1.497058593168808
2026-05-09T12:00:00,2026-05-11T06:00:00,42,1.75,40.0,33.0,5722.8893221457265,12.222927737382292,0.643093850853802,1.9010141100692834,7.24544549130357,2.006844375552943
2026-05-09T12:00:00,2026-05-11T12:00:00,48,2.0,40.0,33.0,5721.0838757323445,15.397932573008461,3.1125511945116386,1.3591520511503035,7.226287282393606,3.396361175817717
2026-05-09T12:00:00,2026-05-11T18:00:00,54,2.25,40.0,33.0,5712.544985512373,14.259997206756111,2.790062055593239,0.7927979876334987,7.334598828223182,2.900512872451508
2026-05-09T12:00:00,2026-05-12T00:00:00,60,2.5,40.0,33.0,5693.480290918784,13.081467979563627,2.9837682045729252,1.4292895869213567,7.206711055375514,3.3084348900805285
2026-05-09T12:00:00,2026-05-12T06:00:00,66,2.75,40.0,33.0,5688.020048193088,12.765263168029946,2.50630700266413,1.5236591107901631,7.265060847870597,2.9331061824450075
2026-05-09T12:00:00,2026-05-12T12:00:00,72,3.0,40.0,33.0,5690.522321723245,16.180003541195788,4.020242961793201,1.4920232122877337,6.636136379744695,4.288179886368245
2026-05-09T12:00:00,2026-05-12T18:00:00,78,3.25,40.0,33.0,5679.403707721689,15.903480043505283,3.586819664372797,1.2065821526735618,6.441593806235435,3.784325011925079
2026-05-09T12:00:00,2026-05-13T00:00:00,84,3.5,40.0,33.0,5650.4839189260065,13.967942302324104,4.542247019309798,1.7838957399676758,6.375783154013659,4.8799889339529825
2026-05-09T12:00:00,2026-05-13T06:00:00,90,3.75,40.0,33.0,5628.729629263921,12.791781352121347,4.272279513209469,2.3569559046229642,6.329415592905674,4.879304599563999
2026-05-09T12:00:00,2026-05-13T12:00:00,96,4.0,40.0,33.0,5632.453770568793,15.623034766029036,5.781496285879143,2.3315845282722734,5.47750327795371,6.233938218823873
2026-05-09T12:00:00,2026-05-13T18:00:00,102,4.25,40.0,33.0,5622.433644290255,13.47327297261802,4.127912034308451,1.2421222610009721,5.91895378242846,4.3107453501990465
2026-05-09T12:00:00,2026-05-14T00:00:00,108,4.5,40.0,33.0,5595.742576537854,10.488030857317085,3.8524447129625514,0.6806843408096803,6.366618727339457,3.9121172577335437
2026-05-09T12:00:00,2026-05-14T06:00:00,114,4.75,40.0,33.0,5581.8512885643795,9.137931912240333,3.462754639729951,0.009109665244402265,6.34949525497408,3.4627666223660194
2026-05-09T12:00:00,2026-05-14T12:00:00,120,5.0,40.0,33.0,5596.281125960577,11.05793824668001,4.22762400526608,-1.1420539979891657,6.083665801150717,4.379165681294217
2026-05-09T12:00:00,2026-05-14T18:00:00,126,5.25,40.0,33.0,5599.555875690299,8.836298884508892,2.2650615680663577,-2.1211389527993845,6.522337153271884,3.1031813295735873
2026-05-09T12:00:00,2026-05-15T00:00:00,132,5.5,40.0,33.0,5582.358992974178,7.150480380654358,1.431084421364858,-2.257050537149638,6.320734559317698,2.672504396314562
2026-05-09T12:00:00,2026-05-15T06:00:00,138,5.75,40.0,33.0,5580.614336002324,6.606870281045872,1.008693115269125,-2.369839231890083,6.083656734547915,2.5755775635372955
2026-05-09T12:00:00,2026-05-15T12:00:00,144,6.0,40.0,33.0,5596.62424858609,9.203660651751875,2.1328083366679493,-1.79711049361687,5.887253360110978,2.7889922063763777
2026-05-09T12:00:00,2026-05-15T18:00:00,150,6.25,40.0,33.0,5601.938371506039,8.278609486833034,1.8688965805099542,-1.7390554042189308,5.85979252898261,2.5528588146595315
2026-05-09T12:00:00,2026-05-16T00:00:00,156,6.5,40.0,33.0,5592.267446797168,7.248271389993192,2.1290154027456083,-0.7299038072775232,5.750391797842758,2.250659048591383
2026-05-09T12:00:00,2026-05-16T06:00:00,162,6.75,40.0,33.0,5594.684389963107,7.337027458828402,1.6984563443834304,-0.08554241634493565,5.647546459123465,1.7006091434455057
2026-05-09T12:00:00,2026-05-16T12:00:00,168,7.0,40.0,33.0,5613.502774745468,11.610474650232959,1.5103898338734325,0.5515084869755853,5.115082532585857,1.6079300549073376
