init_time,target_time,lead_hours,lead_days,grid_lat,grid_lon,pred_z500_m,pred_t850_c,pred_u850_ms,pred_v850_ms,pred_q850_gkg,pred_wind850_ms
2026-05-10T00:00:00,2026-05-10T00:00:00,0,0.0,40.0,33.0,5712.453351057921,9.743555381037027,6.240219115042777,0.7851562497426414,7.896450000389743,6.289420079805067
2026-05-10T00:00:00,2026-05-10T06:00:00,6,0.25,40.0,33.0,5710.8214922720135,9.883544451172952,4.384616788606763,1.2458510719542488,7.510483764735065,4.558180478702202
2026-05-10T00:00:00,2026-05-10T12:00:00,12,0.5,40.0,33.0,5732.631618161873,13.285186876522516,4.631541854779812,0.7296339658389641,7.099216458177349,4.688661394970116
2026-05-10T00:00:00,2026-05-10T18:00:00,18,0.75,40.0,33.0,5735.726701319969,13.135934729108726,2.8069721175667155,-0.14910584038949537,7.171873349893776,2.8109295651857287
2026-05-10T00:00:00,2026-05-11T00:00:00,24,1.0,40.0,33.0,5723.699397740607,11.96859506750991,1.94859154418441,0.3569651189953511,7.140417964446755,1.9810181983632429
2026-05-10T00:00:00,2026-05-11T06:00:00,30,1.25,40.0,33.0,5715.594814308442,11.527389409785997,1.0126728872114654,1.42889194570418,7.357982551228437,1.751353353550186
2026-05-10T00:00:00,2026-05-11T12:00:00,36,1.5,40.0,33.0,5713.790718771538,14.201706450328516,2.8587485353409647,1.2569944475609347,7.483149388856303,3.1228958083024687
2026-05-10T00:00:00,2026-05-11T18:00:00,42,1.75,40.0,33.0,5706.177404085352,13.602224568343104,2.656692680728952,0.6079278410122555,7.383752222339446,2.7253609411812976
2026-05-10T00:00:00,2026-05-12T00:00:00,48,2.0,40.0,33.0,5691.435514222644,12.765469577492354,3.031107829953953,1.1460352898467292,7.243014210183807,3.240526432909048
2026-05-10T00:00:00,2026-05-12T06:00:00,54,2.25,40.0,33.0,5687.838805598903,12.58338746189986,2.613957757726439,1.5420638411924443,7.320257371349115,3.0349194469526584
2026-05-10T00:00:00,2026-05-12T12:00:00,60,2.5,40.0,33.0,5688.960708514214,15.719554727625678,4.227718034857844,1.4863216923376399,6.992807467367301,4.481378354410136
2026-05-10T00:00:00,2026-05-12T18:00:00,66,2.75,40.0,33.0,5677.220015894354,15.507199224213423,3.8955908627835925,1.2988842239783054,6.737732913225436,4.106425257751898
2026-05-10T00:00:00,2026-05-13T00:00:00,72,3.0,40.0,33.0,5644.402273020247,13.62744997738048,4.806934977536173,2.0472789826387725,6.569864285159266,5.224746415953136
2026-05-10T00:00:00,2026-05-13T06:00:00,78,3.25,40.0,33.0,5625.25877729875,12.355152914756786,4.836582843639462,2.369040992545351,6.441793748686697,5.385618704266748
2026-05-10T00:00:00,2026-05-13T12:00:00,84,3.5,40.0,33.0,5636.027064000242,15.604037853050272,6.321282774065537,2.3128383336006806,5.3735985782754625,6.731109646044288
2026-05-10T00:00:00,2026-05-13T18:00:00,90,3.75,40.0,33.0,5632.543153562447,14.271661151991452,4.991521324632799,1.7332491396598186,5.746928594167255,5.283884718121269
2026-05-10T00:00:00,2026-05-14T00:00:00,96,4.0,40.0,33.0,5606.9046437328,11.321211705371411,5.163940456258729,1.3195878947125763,6.076698594087104,5.329877413942799
2026-05-10T00:00:00,2026-05-14T06:00:00,102,4.25,40.0,33.0,5589.085907544455,9.74351916885064,4.670565051234689,0.9713167931835756,6.230972089846687,4.7704962226727865
2026-05-10T00:00:00,2026-05-14T12:00:00,108,4.5,40.0,33.0,5593.5413233163,10.867896692519594,5.390654960729194,-1.0057729489473104,6.123413549239287,5.483679433598251
2026-05-10T00:00:00,2026-05-14T18:00:00,114,4.75,40.0,33.0,5594.3149252462645,8.51406474394173,3.2595740935073536,-2.5948537952726127,6.245413279351575,4.16630405634358
2026-05-10T00:00:00,2026-05-15T00:00:00,120,5.0,40.0,33.0,5581.53045540076,6.890730367698438,2.1941998907818743,-2.8715312510198316,5.9752817224987265,3.6138905470822866
2026-05-10T00:00:00,2026-05-15T06:00:00,126,5.25,40.0,33.0,5583.895840114439,6.471248400588252,1.5021958265911053,-2.823907991906168,5.736188964553635,3.1986010454852387
2026-05-10T00:00:00,2026-05-15T12:00:00,132,5.5,40.0,33.0,5603.0287539701885,9.505663043784466,2.1118220308333093,-2.198794866110262,5.507069708285406,3.048686791578592
2026-05-10T00:00:00,2026-05-15T18:00:00,138,5.75,40.0,33.0,5611.948141064909,8.656414848630106,1.5409622734139248,-2.0881327946375876,5.532300870908946,2.595161516385058
2026-05-10T00:00:00,2026-05-16T00:00:00,144,6.0,40.0,33.0,5606.056293304364,7.701724009153281,1.7042886213998827,-0.7006996309838556,5.493305889447742,1.8427098734999017
2026-05-10T00:00:00,2026-05-16T06:00:00,150,6.25,40.0,33.0,5604.074107218391,7.782093335621198,1.632031154201286,0.14624587183745774,5.537665913819545,1.6385705792894854
2026-05-10T00:00:00,2026-05-16T12:00:00,156,6.5,40.0,33.0,5614.373414635797,11.59015237123242,1.8380096913606394,0.7522742443966592,5.267309839249945,1.9860000413691328
2026-05-10T00:00:00,2026-05-16T18:00:00,162,6.75,40.0,33.0,5603.815639518856,10.598173843432619,-0.10708400155090203,1.4380957197315993,5.810276709349083,1.4420770723156582
2026-05-10T00:00:00,2026-05-17T00:00:00,168,7.0,40.0,33.0,5578.721532910005,8.947053856574371,0.7678992058863514,2.6664542578763246,6.421806184215173,2.774823868238788
