init_time,target_time,lead_hours,lead_days,grid_lat,grid_lon,pred_z500_m,pred_t850_c,pred_u850_ms,pred_v850_ms,pred_q850_gkg,pred_wind850_ms
2026-05-12T00:00:00,2026-05-12T00:00:00,0,0.0,40.0,33.0,5698.089706609167,13.106591994479118,3.362304780709678,3.073898088300524,6.49302434922383,4.555649558036787
2026-05-12T00:00:00,2026-05-12T06:00:00,6,0.25,40.0,33.0,5687.775764696577,12.987457522483624,2.1905669292818857,2.5847823091545905,6.871034879514681,3.3881680975686566
2026-05-12T00:00:00,2026-05-12T12:00:00,12,0.5,40.0,33.0,5682.593127087192,15.374445348917675,4.353924369749507,2.2828407239571504,7.303680281099956,4.916097963675647
2026-05-12T00:00:00,2026-05-12T18:00:00,18,0.75,40.0,33.0,5665.922635905489,14.840311978486739,4.496912544444058,1.822596197844888,7.098306457569814,4.852224163492138
2026-05-12T00:00:00,2026-05-13T00:00:00,24,1.0,40.0,33.0,5625.371125192537,12.293338712593709,5.986303421922912,1.731707003194444,6.789605333803017,6.231744362876149
2026-05-12T00:00:00,2026-05-13T06:00:00,30,1.25,40.0,33.0,5626.4984316137625,11.180574437099153,5.337728206910242,0.6344092844189575,6.724137303729227,5.375296973284565
2026-05-12T00:00:00,2026-05-13T12:00:00,36,1.5,40.0,33.0,5653.793341152009,15.221332982435001,5.640014416398117,0.6141922751123516,5.617942092216888,5.673358332415314
2026-05-12T00:00:00,2026-05-13T18:00:00,42,1.75,40.0,33.0,5656.68038933243,14.602198746897216,2.989127280721732,0.6504066829174278,6.0255767927835935,3.059070243315532
2026-05-12T00:00:00,2026-05-14T00:00:00,48,2.0,40.0,33.0,5631.755142283379,12.820099281876196,2.089778197382202,2.234439792737618,6.238786069893032,3.059394401123094
2026-05-12T00:00:00,2026-05-14T06:00:00,54,2.25,40.0,33.0,5606.179898502138,11.548961009216896,2.1434196371567396,2.2933442282783574,6.584084535869561,3.139056464979052
2026-05-12T00:00:00,2026-05-14T12:00:00,60,2.5,40.0,33.0,5587.737957965091,10.938890683931845,4.237332865906637,-0.35583207764102553,6.9331396771386,4.252247204005299
2026-05-12T00:00:00,2026-05-14T18:00:00,66,2.75,40.0,33.0,5579.063980097279,7.631678777024376,2.7776113775382782,-2.8158244989252807,6.486250642551594,3.955248737232325
2026-05-12T00:00:00,2026-05-15T00:00:00,72,3.0,40.0,33.0,5565.493525287426,6.004071362787386,2.3483369832090375,-2.7715017675761544,5.746898531221123,3.632617325618688
2026-05-12T00:00:00,2026-05-15T06:00:00,78,3.25,40.0,33.0,5571.4425601522225,5.2951309050091595,2.001755509018949,-2.6000896981375803,5.256549690482615,3.2813856152925527
2026-05-12T00:00:00,2026-05-15T12:00:00,84,3.5,40.0,33.0,5594.690018615101,8.938956811698176,3.1468918394130014,-2.203822262685975,4.431997281054145,3.841843413580839
2026-05-12T00:00:00,2026-05-15T18:00:00,90,3.75,40.0,33.0,5612.255690609824,8.647227816943655,2.6983603068067623,-1.8588005309172644,4.508022415711466,3.2766274977617744
2026-05-12T00:00:00,2026-05-16T00:00:00,96,4.0,40.0,33.0,5624.477745548155,7.449104175697016,3.0731824087779387,-1.10957544526876,4.575496550952574,3.267354860795739
2026-05-12T00:00:00,2026-05-16T06:00:00,102,4.25,40.0,33.0,5636.910762363195,7.713007726431556,2.8297120142295853,-0.3241095363224531,4.683127624382388,2.8482129616674405
2026-05-12T00:00:00,2026-05-16T12:00:00,108,4.5,40.0,33.0,5660.51642823893,12.353374896405171,3.2300445276209757,0.23918191496763797,4.570841089008626,3.238888025057643
2026-05-12T00:00:00,2026-05-16T18:00:00,114,4.75,40.0,33.0,5665.570957728945,13.474243459213199,2.012791774415973,1.936315246239161,4.872845810821813,2.7929639202780305
2026-05-12T00:00:00,2026-05-17T00:00:00,120,5.0,40.0,33.0,5655.857255264925,12.163170387406012,2.6993702090455827,3.6518134205189483,5.451611446299687,4.541182751636967
2026-05-12T00:00:00,2026-05-17T06:00:00,126,5.25,40.0,33.0,5643.232639136031,11.52598437695417,3.0510650002241846,4.010124786678375,6.23734233269424,5.038858843064101
2026-05-12T00:00:00,2026-05-17T12:00:00,132,5.5,40.0,33.0,5640.769090731588,14.061098151805368,5.134583227075439,2.4530586370212006,6.598993371203177,5.690469364861631
2026-05-12T00:00:00,2026-05-17T18:00:00,138,5.75,40.0,33.0,5623.025328187794,10.685122924167104,3.555860726575247,-0.3569041944391529,6.979858449807752,3.5737272015094415
2026-05-12T00:00:00,2026-05-18T00:00:00,144,6.0,40.0,33.0,5589.448392732826,8.861705354478204,2.810771462597586,-0.6867473199322731,6.351285193243017,2.8934508975248106
2026-05-12T00:00:00,2026-05-18T06:00:00,150,6.25,40.0,33.0,5569.519812631299,8.232714161805802,3.932979226563475,-0.7789872267774669,6.062378610745989,4.009382333485082
2026-05-12T00:00:00,2026-05-18T12:00:00,156,6.5,40.0,33.0,5578.416234825887,10.377525749337678,5.7370953905316355,-1.185259970357457,5.502354359044004,5.8582509947416135
2026-05-12T00:00:00,2026-05-18T18:00:00,162,6.75,40.0,33.0,5578.091349032831,8.585417235999216,4.462562435525342,-1.7554418148736204,5.5826558284912675,4.795418590318125
2026-05-12T00:00:00,2026-05-19T00:00:00,168,7.0,40.0,33.0,5565.652253273638,7.0373136769754865,3.938724495678457,-1.38179502246345,5.5452362885642925,4.174075722475849
