target_time,lead_days,grid_lat,grid_lon,pred_z500_m,pred_t850_c,pred_u850_ms,pred_v850_ms,pred_q850_gkg,pred_wind850_ms,actual_z500_m,error_z500_m,actual_t850_c,error_t850_c,actual_wind850_ms,error_wind850_ms
2026-01-24T00:00:00,23.0,40.0,33.0,5565.568273785897,1.469494474125554,2.6827654379544583,1.782679042372692,3.178178867288689,3.221051841122368,5525.0,40.56827378589696,3.1,-1.630505525874446,6.472222222222222,-3.2511703810998545
2026-01-25T00:00:00,24.0,40.0,33.0,5640.770891900225,2.281713898089606,3.8170059367573685,3.1495612168401124,3.6817059555510068,4.94866347409726,5595.0,45.77089190022525,3.0,-0.7182861019103939,7.527777777777778,-2.5791143036805178
2026-01-26T00:00:00,25.0,40.0,33.0,5717.07537492877,4.1052057027606,2.4704005208271838,2.530235549397304,4.236345003080899,3.5362367947773374,5658.0,59.075374928769634,6.0,-1.8947942972394003,8.13888888888889,-4.602652094111551
2026-01-27T00:00:00,26.0,40.0,33.0,5706.994008916545,5.5861211711613805,-0.6267446462545649,3.478823641751461,3.6009270578877817,3.534829950933659,5502.0,204.99400891654477,3.9,1.6861211711613806,14.63888888888889,-11.10405893795523
2026-01-28T00:00:00,27.0,40.0,33.0,5589.05618826193,4.898944237401906,-0.42904010258871494,6.604779867816774,3.37701036146415,6.618700213179857,5495.0,94.0561882619304,2.3,2.5989442374019065,12.999999999999998,-6.381299786820141
2026-01-29T00:00:00,28.0,40.0,33.0,5553.108914879527,1.9809083188171144,1.832862487084185,2.7923057659766073,3.9175438030902288,3.340113229707435,5551.0,2.1089148795272195,3.1,-1.1190916811828857,9.055555555555555,-5.71544232584812
2026-01-30T00:00:00,29.0,40.0,33.0,5583.786193973609,2.113133496191608,3.0863642584961326,4.864169012911731,3.744183676863855,5.760710418194362,5500.0,83.78619397360944,5.4,-3.286866503808392,14.555555555555555,-8.794845137361193
2026-01-31T00:00:00,30.0,40.0,33.0,5533.967670618828,1.8075949841582997,1.119909362546423,6.589536367480719,3.918981098229135,6.684024724570528,5481.0,52.96767061882838,3.3,-1.4924050158417002,11.027777777777779,-4.343753053207251
2026-02-01T00:00:00,31.0,40.0,33.0,5493.370455251691,-1.7453872211502812,4.083563038410944,-2.734020296636629,3.5114240602732716,4.9143009748179916,5517.0,-23.629544748308945,3.3,-5.045387221150281,11.777777777777777,-6.863476802959785
2026-02-02T00:00:00,32.0,40.0,33.0,5558.117739715358,-2.4472445752711565,3.058354430622103,2.01274301524154,2.720063410025786,3.6612383518024956,5545.0,13.117739715357857,5.9,-8.347244575271157,10.722222222222223,-7.060983870419728
2026-02-03T00:00:00,33.0,40.0,33.0,5601.429766511921,0.39806822000139164,4.616170764144272,3.4780783726500033,3.242075332993921,5.7797977205120254,5485.0,116.42976651192112,0.5,-0.10193177999860836,7.972222222222221,-2.192424501710196
2026-02-04T00:00:00,34.0,40.0,33.0,5591.040850954781,2.997780914148848,2.3185158645300135,5.798976318813743,4.003691919073238,6.245289597788076,5595.0,-3.9591490452194193,-2.8,5.797780914148848,4.166666666666667,2.0786229311214086
2026-02-05T00:00:00,35.0,40.0,33.0,5475.714724825074,1.1980388719199482,-0.6611887847650451,2.701376595880504,4.519237564782563,2.781115984972582,5623.0,-147.28527517492603,3.6,-2.401961128080052,6.666666666666666,-3.885550681694084
2026-02-06T00:00:00,36.0,40.0,33.0,5449.688513446125,-2.8313943121232796,2.210232546759471,-3.629542129549179,3.2031096986944174,4.249553386054498,5540.0,-90.3114865538746,3.3,-6.1313943121232795,14.88888888888889,-10.639335502834392
2026-02-07T00:00:00,37.0,40.0,33.0,5494.163419744513,-6.6009453087302745,1.7091964776245732,-4.397998398315735,2.27522360661811,4.718447044389925,5505.0,-10.836580255487206,4.5,-11.100945308730275,11.666666666666666,-6.948219622276741
2026-02-08T00:00:00,38.0,40.0,33.0,5621.002615807469,-3.1943454350642924,0.3465629850800269,1.1003892303636462,1.514442758511536,1.1536734203958574,5514.0,107.00261580746883,3.9,-7.094345435064293,9.194444444444445,-8.040771024048587
2026-02-09T00:00:00,39.0,40.0,33.0,5618.736970807111,0.1835182580940682,3.2711113412423174,1.54451643164046,1.853651688435154,3.6174162622528656,5500.0,118.73697080711099,1.9,-1.7164817419059317,5.333333333333333,-1.7159170710804674
2026-02-10T00:00:00,40.0,40.0,33.0,5586.416350477055,-0.039135991126727276,-0.37929722738181226,0.72552239439608,2.4576114148678747,0.8186874443093355,5493.0,93.41635047705495,1.8,-1.8391359911267273,3.638888888888889,-2.8202014445795536
2026-02-11T00:00:00,41.0,40.0,33.0,5556.185761205165,-0.7860032823176653,-0.6569018901950585,0.7874219946054382,2.804745360897809,1.0254528223815307,5473.0,83.18576120516536,1.2,-1.9860032823176652,0.5555555555555556,0.4698972668259751
2026-02-12T00:00:00,42.0,40.0,33.0,5550.4877642192705,-0.9013698763195634,0.09062909025965382,-0.9876649525799905,2.729462613993594,0.9918143427860515,5496.0,54.4877642192705,3.7,-4.601369876319564,6.916666666666666,-5.924852323880614
2026-02-13T00:00:00,43.0,40.0,33.0,5592.574320903845,2.3437417521523685,2.6741711943253677,0.35009039896162975,2.3199679028445206,2.6969899636455223,5480.0,112.57432090384464,6.9,-4.556258247847632,12.5,-9.803010036354477
2026-02-14T00:00:00,44.0,40.0,33.0,5570.43097881598,2.3644859031243186,2.2188405284782675,0.4648482366073736,3.0865239830775995,2.2670106250070163,5439.0,131.43097881597987,4.2,-1.8355140968756816,11.888888888888888,-9.621878263881872
2026-02-15T00:00:00,45.0,40.0,33.0,5653.779607241145,3.465636930444475,3.1755116384699704,2.3030483997896596,3.218198792407423,3.9227421656071084,5658.0,-4.220392758855269,5.2,-1.734363069555525,5.777777777777778,-1.8550356121706693
2026-02-16T00:00:00,46.0,40.0,33.0,5693.808103610875,5.082894901811983,4.461127568378288,2.720119092383115,3.237038238650458,5.2250078524430865,5656.0,37.80810361087515,8.3,-3.217105098188018,14.36111111111111,-9.136103258668024
2026-02-17T00:00:00,47.0,40.0,33.0,5631.309578191587,5.541377393661264,0.7673655574240001,3.207733062715903,3.222301788067483,3.298242153081152,5539.0,92.3095781915872,5.9,-0.3586226063387361,8.75,-5.451757846918849
2026-02-18T00:00:00,48.0,40.0,33.0,5509.269821110308,2.2052138437371696,2.546702786926062,1.9616103698675147,3.7828031100932136,3.21459333790586,5462.0,47.26982111030793,6.2,-3.9947861562628306,18.333333333333332,-15.118739995427472
2026-02-19T00:00:00,49.0,40.0,33.0,5557.747374414196,1.4821850348449743,2.4369833808449357,2.278581489909925,3.481295858460076,3.336288597330055,5450.0,107.7473744141962,-5.3,6.782185034844974,12.277777777777779,-8.941489180447723
2026-02-20T00:00:00,50.0,40.0,33.0,5497.971765683204,2.9465605871133675,0.0403562300809881,5.65671656325145,3.4724209665885075,5.656860516423367,5659.0,-161.02823431679644,0.4,2.5465605871133676,6.916666666666666,-1.259806150243299
2026-02-21T00:00:00,51.0,40.0,33.0,5471.495036998709,1.8186813450207637,1.2625021855483283,2.6675223242989006,4.202478259180797,2.951200962175791,5663.0,-191.5049630012909,5.7,-3.8813186549792364,4.305555555555555,-1.3543545933797643
2026-02-22T00:00:00,52.0,40.0,33.0,5506.163480648226,0.8617706985183986,1.7466202551468086,2.0882404305900906,3.8094928027938013,2.722394242507905,5517.0,-10.836519351773859,3.3,-2.438229301481601,3.416666666666667,-0.6942724241587621
2026-02-23T00:00:00,53.0,40.0,33.0,5542.544160234115,2.370556876172145,4.88203775575829,7.671506496601637,4.215939301203841,9.093201008228652,5515.0,27.544160234115225,-2.1,4.470556876172145,6.611111111111111,2.4820898971175414
2026-02-24T00:00:00,54.0,40.0,33.0,5554.220235929092,3.1983692675945576,3.3422468644482706,8.234997560965098,4.4802461622435175,8.887395508922477,5542.0,12.220235929092269,-0.7,3.898369267594558,3.5277777777777777,5.3596177311446995
2026-02-25T00:00:00,55.0,40.0,33.0,5505.787936987231,2.4263182113805897,1.4521061409418508,3.5322600702978093,4.461789422076645,3.819093275737229,5511.0,-5.212063012769249,2.5,-0.07368178861941033,11.333333333333332,-7.514240057596103
2026-02-26T00:00:00,56.0,40.0,33.0,5465.937981458728,-2.830554189399095,-2.137918028189233,-2.1285620584621086,3.0327278918397536,3.0168642548150864,5436.0,29.937981458728245,-3.7,0.8694458106009053,8.055555555555555,-5.038691300740469
2026-02-27T00:00:00,57.0,40.0,33.0,5414.792672256079,-8.627850017385185,-1.651904102211347,-4.6881253902363085,1.7572732831103999,4.970644509264469,5441.0,-26.20732774392127,-5.3,-3.3278500173851855,10.416666666666666,-5.446022157402197
2026-02-28T00:00:00,58.0,40.0,33.0,5415.22202583013,-9.311050853079337,-2.009467500021401,-3.9613133218564087,1.6835954441995205,4.441842283057708,5526.0,-110.7779741698696,-4.1,-5.211050853079337,8.027777777777777,-3.5859354947200686
2026-03-01T00:00:00,59.0,40.0,33.0,5470.699145606852,-7.974078825567972,-3.4596968842756723,-3.550892993711784,1.965329240379274,4.957655048897435,5577.0,-106.30085439314826,-3.7,-4.274078825567972,5.722222222222222,-0.764567173324787
2026-03-02T00:00:00,60.0,40.0,33.0,5539.105954450505,-4.310651262387523,0.4222775662303775,-3.5278467090308823,1.833860726087544,3.553029797983895,5624.0,-84.89404554949488,-0.5,-3.8106512623875233,1.3055555555555556,2.247474242428339
2026-03-03T00:00:00,61.0,40.0,33.0,5594.120173887295,-1.5888944470683555,2.3032342241230026,-1.779622909122054,2.6260397565353033,2.910660679269147,5660.0,-65.8798261127049,2.7,-4.288894447068356,3.222222222222222,-0.3115615429530747
2026-03-04T00:00:00,62.0,40.0,33.0,5604.593068932176,0.5286222049741127,2.529456599691116,-0.22674616855966434,2.827797377467661,2.5395992823036924,5577.0,27.59306893217581,-1.2,1.7286222049741127,12.36111111111111,-9.821511828807418
2026-03-05T00:00:00,63.0,40.0,33.0,5594.252334636099,1.3642184058604698,2.96217894924564,0.12740453736622825,3.09078671796334,2.9649175441309508,5647.0,-52.74766536390143,0.8,0.5642184058604698,2.1666666666666665,0.7982508774642842
2026-03-06T00:00:00,64.0,40.0,33.0,5529.433228572997,0.3755424294591876,2.6960947431688282,-0.08664484492096669,3.50085204351408,2.697486643765631,5567.0,-37.566771427003005,3.3,-2.9244575705408122,3.222222222222222,-0.5247355784565908
2026-03-07T00:00:00,65.0,40.0,33.0,5481.82473913688,-2.3794752790566918,-0.9789782758405181,-0.7343352703373256,3.2951968570535675,1.2237837855720537,5503.0,-21.175260863119547,-4.1,1.7205247209433079,8.222222222222223,-6.9984384366501695
2026-03-08T00:00:00,66.0,40.0,33.0,5502.4141229824245,-3.0429241776859044,-3.2943244767961914,-1.3217704819794633,3.1241325497432526,3.5495987048468907,5593.0,-90.58587701757551,-3.0,-0.0429241776859044,2.833333333333333,0.7162653715135576
2026-03-09T00:00:00,67.0,40.0,33.0,5544.758697074373,-2.7242406419940153,-5.57341005849139,-3.489230780730395,3.24095423562773,6.5755327633043885,5592.0,-47.24130292562677,-2.2,-0.5242406419940151,4.75,1.8255327633043885
2026-03-10T00:00:00,68.0,40.0,33.0,5543.608425753016,-3.8130396925374725,-3.599725263865821,-4.065694317468569,2.9818984288279005,5.430275523250185,5648.0,-104.39157424698442,-0.4,-3.4130396925374726,12.833333333333334,-7.403057810083149
2026-03-11T00:00:00,69.0,40.0,33.0,5515.6655457972965,-4.740658301471171,-2.309026240766343,-3.3454815435848957,2.699180279932767,4.064953743773073,5667.0,-151.33445420270345,2.7,-7.440658301471172,5.083333333333333,-1.0183795895602596
2026-03-12T00:00:00,70.0,40.0,33.0,5526.273528490017,-4.086840033811654,-2.547346683420301,-1.5302691107413011,2.694294096806993,2.971649151030683,5613.0,-86.72647150998273,4.6,-8.686840033811654,0.9722222222222222,1.9994269288084605
2026-03-13T00:00:00,71.0,40.0,33.0,5524.908467808594,-2.0513928703879856,-2.5120800912727645,-0.007820068069850805,2.8996965517144035,2.512092263121241,5569.0,-44.09153219140626,5.1,-7.151392870387985,0.8055555555555555,1.7065367075656854
2026-03-14T00:00:00,72.0,40.0,33.0,5508.804444163499,-1.8907700964485912,-1.1261150483353504,-1.021960186786842,3.1502052362636923,1.5207030365803593,5550.0,-41.195555836500716,5.7,-7.590770096448591,2.0833333333333335,-0.5626302967529742
2026-03-15T00:00:00,73.0,40.0,33.0,5481.976037302461,-2.7859335333326953,-0.6781251017544037,-0.785981520941597,3.024930613430149,1.0380850663077117,5507.0,-25.02396269753899,5.4,-8.185933533332696,7.916666666666666,-6.878581600358954
2026-03-16T00:00:00,74.0,40.0,33.0,5471.833656702628,-3.551895510405643,-2.1662404739267913,-1.9152000733343897,2.909488602037824,2.891468331450065,5528.0,-56.166343297371895,4.3,-7.851895510405643,2.0833333333333335,0.8081349981167314
2026-03-17T00:00:00,75.0,40.0,33.0,5505.3459752327135,-2.5070417586524627,-0.2238614275411237,-1.7062126699054687,2.7674256132503574,1.7208357311744482,5560.0,-54.6540247672865,4.3,-6.8070417586524625,1.0833333333333333,0.637502397841115
2026-03-18T00:00:00,76.0,40.0,33.0,5507.805245861642,-2.3210161359623953,-0.23690589636225923,-3.0992532263035457,2.7255138102298684,3.108294542749149,5599.0,-91.1947541383579,8.1,-10.421016135962395,8.055555555555555,-4.947261012806406
2026-03-19T00:00:00,77.0,40.0,33.0,5586.867993513,-1.1088204390856617,0.21644984276690593,-1.5700462641020465,2.545692998810557,1.584896149864278,5561.0,25.86799351300033,8.7,-9.808820439085661,8.25,-6.665103850135722
2026-03-20T00:00:00,78.0,40.0,33.0,5566.260823127157,-0.1284098942272749,1.8536894310782372,-0.7094855999679837,2.6689678541514383,1.984826018434132,5477.0,89.26082312715698,3.9,-4.028409894227275,4.888888888888889,-2.9040628704547573
2026-03-21T00:00:00,79.0,40.0,33.0,5497.955555165463,-1.8879745156594936,0.8334127974937928,-1.4309276628315075,2.562475012177649,1.6559380626348528,5451.0,46.95555516546301,3.4,-5.287974515659494,7.083333333333333,-5.42739527069848
2026-03-22T00:00:00,80.0,40.0,33.0,5424.109442181529,-3.830609845372578,0.7622403340910751,-1.949369393692578,2.212759962399086,2.093096118189665,5486.0,-61.89055781847128,4.1,-7.930609845372578,3.8055555555555554,-1.7124594373658906
2026-03-23T00:00:00,81.0,40.0,33.0,5416.503107023814,-5.649770672551654,1.5163198039722374,-0.7617445139002257,1.9356358477840008,1.6969031947567002,5510.0,-93.49689297618625,4.0,-9.649770672551654,1.6944444444444442,0.002458750312255953
2026-03-24T00:00:00,82.0,40.0,33.0,5454.8828586516565,-5.280681584017998,1.2609616877559802,-0.37303265780736794,1.7028371016444832,1.3149820309719973,5516.0,-61.117141348343466,3.4,-8.680681584017998,1.972222222222222,-0.6572401912502248
2026-03-25T00:00:00,83.0,40.0,33.0,5468.62239816739,-3.93102623822449,-2.4209757967430505,1.0460293161915786,2.2726838841569394,2.6372904919154943,5486.0,-17.3776018326098,3.5,-7.43102623822449,7.944444444444445,-5.30715395252895
2026-03-26T00:00:00,84.0,40.0,33.0,5462.955021048339,-3.9467604332097608,-0.3564425413471781,-0.5009085171927481,2.2830178131195282,0.614785025743367,5474.0,-11.044978951660596,3.1,-7.04676043320976,4.555555555555555,-3.9407705298121884
2026-03-27T00:00:00,85.0,40.0,33.0,5573.684564814208,0.7688140160622652,-1.0308258263903554,3.1810319304613586,2.9242886381378175,3.3438848704714816,5521.0,52.68456481420799,3.6,-2.831185983937735,2.25,1.0938848704714816
2026-03-28T00:00:00,86.0,40.0,33.0,5523.316234732719,4.285089738639385,1.2179010193819977,5.1628056677625125,5.2294803934384015,5.304511783010047,5584.0,-60.68376526728116,8.1,-3.8149102613606143,9.416666666666666,-4.112154883656619
2026-03-29T00:00:00,87.0,40.0,33.0,5491.292582081831,-0.008985724740682599,2.4939610393818157,-0.8736544532493014,3.8554844577777247,2.64255818661326,5508.0,-16.707417918169085,6.5,-6.508985724740683,12.527777777777779,-9.885219591164518
2026-03-30T00:00:00,88.0,40.0,33.0,5487.069517064271,-2.132691039436736,-0.3974846264070493,-1.7417487278573276,3.2402346336790346,1.7865281019963193,5433.0,54.06951706427117,0.4,-2.532691039436736,7.138888888888888,-5.352360786892569
2026-03-31T00:00:00,89.0,40.0,33.0,5522.894536125378,-3.7672964586930675,-1.4228486272550072,-3.6996963951322925,2.7300594589122484,3.9638682662566294,5523.0,-0.10546387462181883,3.0,-6.7672964586930675,7.611111111111111,-3.6472428448544814
2026-04-01T00:00:00,90.0,40.0,33.0,5612.6346114620155,-3.7373182001923624,-4.895974475206458,0.8279687193209497,2.0887790602771847,4.965490737283388,5568.0,44.63461146201553,6.6,-10.337318200192362,4.805555555555555,0.15993518172783272
2026-04-02T00:00:00,91.0,40.0,33.0,5581.399645528434,2.8419435806405318,0.04226674042274681,4.227200613980159,1.950783098982084,4.227411916075862,5614.0,-32.60035447156588,8.4,-5.558056419359469,12.833333333333334,-8.605921417257472
2026-04-03T00:00:00,92.0,40.0,33.0,5508.467625628218,3.5725316834410705,2.2235233853226646,3.123783218004718,4.097293379046407,3.834328864112294,5507.0,1.4676256282182294,7.7,-4.12746831655893,9.75,-5.915671135887706
2026-04-04T00:00:00,93.0,40.0,33.0,5553.283628237401,3.4727671099441295,4.518253598283991,1.9775297546107993,3.2744595680385125,4.9320623991163455,5539.0,14.28362823740099,4.1,-0.6272328900558701,8.555555555555555,-3.62349315643921
2026-04-05T00:00:00,94.0,40.0,33.0,5618.056354208077,6.994949040121014,-0.4293734802322433,1.5435742790665472,2.917438461828792,1.6021807452726922,5581.0,37.05635420807721,5.3,1.6949490401210143,2.2777777777777777,-0.6755970325050855
2026-04-06T00:00:00,95.0,40.0,33.0,5547.060365447488,4.9595127403532615,-0.09265595445094732,-1.4063631917319697,3.754045635466774,1.4094121302705427,5627.0,-79.93963455251196,4.8,0.15951274035326168,5.333333333333333,-3.9239212030627906
2026-04-07T00:00:00,96.0,40.0,33.0,5446.958166937198,-5.386785100742031,0.15443244234415943,-3.949825752379496,2.5243222554856004,3.9528436414066057,5624.0,-177.04183306280174,7.2,-12.58678510074203,4.305555555555555,-0.35271191414894965
2026-04-08T00:00:00,97.0,40.0,33.0,5479.422205320045,-6.17912403437947,0.28291777367257964,-3.8153909701759403,2.274840676859312,3.825866009410151,5580.0,-100.57779467995533,4.2,-10.379124034379469,7.638888888888888,-3.8130228794787375
2026-04-09T00:00:00,98.0,40.0,33.0,5546.944865508585,-1.3799682377069757,0.9610427037698628,-0.27690738418867156,2.002597123479777,1.0001403790906058,5490.0,56.94486550858528,-2.8,1.420031762293024,4.555555555555555,-3.5554151764649493
2026-04-10T00:00:00,99.0,40.0,33.0,5602.0259533310555,1.8691520797980274,-0.35778948472011507,-1.039863198930604,1.925329327400277,1.0996948612530997,5435.0,167.02595333105546,-1.0,2.8691520797980274,2.6666666666666665,-1.5669718054135668
2026-04-11T00:00:00,100.0,40.0,33.0,5624.320818730581,3.6744508820280544,-1.246198774581444,-0.8400507766420304,2.046930484881498,1.5028961018996527,5443.0,181.32081873058087,-2.2,5.8744508820280545,1.972222222222222,-0.4693261203225694
2026-04-12T00:00:00,101.0,40.0,33.0,5610.28251036704,5.872994111721368,1.31556784671875,1.4459806562588255,2.269018292433367,1.9548858835223382,5477.0,133.28251036704023,0.1,5.772994111721369,3.5,-1.5451141164776618
2026-04-13T00:00:00,102.0,40.0,33.0,5607.1286640821345,7.647981503335927,4.110519612740859,1.7694360753524592,3.5300157258055243,4.475184410891464,5525.0,82.12866408213449,-0.1,7.747981503335927,5.166666666666667,-0.6914822557752034
2026-04-14T00:00:00,103.0,40.0,33.0,5577.604132916288,2.6241200370837987,2.8981988337402527,-2.0893845367862554,3.8477100844699352,3.572825803541907,5661.0,-83.39586708371189,4.2,-1.5758799629162015,5.944444444444444,-2.3716186409025366
2026-04-15T00:00:00,104.0,40.0,33.0,5576.27599619194,4.119911471652472,1.908410989994536,-1.8423142697000685,3.4085463919571457,2.652575046077381,5708.0,-131.72400380805993,9.9,-5.7800885283475285,6.055555555555555,-3.402980509478174
2026-04-16T00:00:00,105.0,40.0,33.0,5581.667569363317,7.201260729625233,2.1464786517979064,-0.34842997229501904,3.698449346383137,2.1745744522130455,5703.0,-121.33243063668306,11.6,-4.398739270374767,1.1388888888888888,1.0356855633241566
2026-04-17T00:00:00,106.0,40.0,33.0,5631.577952318629,10.972220380282693,3.48725972827458,3.5568204910217958,3.620951246662729,4.981159746263738,5694.0,-62.422047681370714,12.4,-1.4277796197173078,7.333333333333333,-2.3521735870695952
2026-04-18T00:00:00,107.0,40.0,33.0,5482.155478728008,5.462778843107685,7.296992281417033,3.7678024402548544,4.4936802430529665,8.212334113018674,5598.0,-115.84452127199165,9.3,-3.8372211568923156,2.0277777777777777,6.184556335240896
2026-04-19T00:00:00,108.0,40.0,33.0,5462.322360564289,0.8100271053896222,6.357504774029394,0.7799997694591383,3.5710750295678273,6.40517498528829,5547.0,-84.67763943571117,2.4,-1.5899728946103777,7.722222222222222,-1.3170472369339326
2026-04-20T00:00:00,109.0,40.0,33.0,5513.013550124116,1.880131614710649,5.300912568825652,1.4120627233397514,3.274777495623604,5.485762954865936,5547.0,-33.98644987588432,2.8,-0.9198683852893508,2.7777777777777777,2.7079851770881582
2026-04-21T00:00:00,110.0,40.0,33.0,5555.191516117062,2.491840541429724,4.962589213003184,2.132183659360379,4.107815171597973,5.40124974929497,5585.0,-29.808483882938162,6.2,-3.708159458570276,5.666666666666666,-0.26541691737169604
2026-04-22T00:00:00,111.0,40.0,33.0,5564.975914450119,2.6691498908563744,3.1905127165561,-0.7960177351964717,3.7697289495555175,3.2883150136891546,5603.0,-38.02408554988142,7.5,-4.830850109143626,8.61111111111111,-5.322796097421956
2026-04-23T00:00:00,112.0,40.0,33.0,5635.565064244629,6.0318280036532315,1.5998754761449163,2.7460004638467126,3.1243173414240433,3.178068609488518,5567.0,68.56506424462896,3.1,2.9318280036532314,1.1944444444444444,1.9836241650440736
2026-04-24T00:00:00,113.0,40.0,33.0,5602.733587459657,10.294310145019722,5.796588645939096,7.813854303806352,4.073336193413935,9.729170520211015,5549.0,53.73358745965743,1.9,8.394310145019722,2.111111111111111,7.618059409099905
