init_time,target_time,lead_hours,lead_days,grid_lat,grid_lon,pred_z500_m,pred_t850_c,pred_u850_ms,pred_v850_ms,pred_q850_gkg,pred_wind850_ms
2026-05-06T00:00:00,2026-05-06T00:00:00,0,0.0,40.0,33.0,5583.2345860782625,4.176141754674632,-0.5570833727194895,-0.012802123552944078,5.485562056275706,0.5572304536975582
2026-05-06T00:00:00,2026-05-06T06:00:00,6,0.25,40.0,33.0,5600.372255375413,3.6773243190178846,0.01031194376696476,0.2325977213280872,5.229838524249075,0.23282619300944546
2026-05-06T00:00:00,2026-05-06T12:00:00,12,0.5,40.0,33.0,5625.837402723665,7.5473369737097755,0.739779473294675,-0.006343265923153041,4.8175552809879285,0.7398066680766797
2026-05-06T00:00:00,2026-05-06T18:00:00,18,0.75,40.0,33.0,5640.051325029398,7.3162670123725775,0.457432421914973,-0.5137109618459448,4.931659193033844,0.687854179997246
2026-05-06T00:00:00,2026-05-07T00:00:00,24,1.0,40.0,33.0,5648.28424172701,6.294981962129555,0.8759843898742474,0.3643563059376973,4.839488347544885,0.9487381983349897
2026-05-06T00:00:00,2026-05-07T06:00:00,30,1.25,40.0,33.0,5666.785170536948,6.22630192942745,0.6998669644995061,0.5704195583476128,4.7455017955474466,0.9028799701750165
2026-05-06T00:00:00,2026-05-07T12:00:00,36,1.5,40.0,33.0,5689.301129386771,10.459933821899199,1.8207351120736348,0.1049021036547444,4.532779967636014,1.8237545886683828
2026-05-06T00:00:00,2026-05-07T18:00:00,42,1.75,40.0,33.0,5701.569789563607,10.787031259098171,1.8148045313930652,-0.4583210195608274,4.562871306550975,1.8717835462830843
2026-05-06T00:00:00,2026-05-08T00:00:00,48,2.0,40.0,33.0,5706.506342507842,9.76682171079085,1.91106335718041,-0.24046373393255038,4.491977869079511,1.9261323844674967
2026-05-06T00:00:00,2026-05-08T06:00:00,54,2.25,40.0,33.0,5716.775255204485,9.555806058274925,1.5839173111426135,-0.34662619037418807,4.484865596371068,1.6214017899307283
2026-05-06T00:00:00,2026-05-08T12:00:00,60,2.5,40.0,33.0,5732.001434284699,13.039954329089255,2.193221128213054,-0.5150813976085971,4.405120530022066,2.2528931984012392
2026-05-06T00:00:00,2026-05-08T18:00:00,66,2.75,40.0,33.0,5734.967733885187,13.196043337292963,1.0975559641406107,-0.5300809948951439,4.569394488672107,1.2188580539052327
2026-05-06T00:00:00,2026-05-09T00:00:00,72,3.0,40.0,33.0,5727.529582849033,11.70793612867567,0.547455986721161,0.4435307578737806,4.790171515983377,0.7045761779800181
2026-05-06T00:00:00,2026-05-09T06:00:00,78,3.25,40.0,33.0,5718.913917815873,10.76771205766056,0.03634531846864775,1.0359650134627714,5.161033984344199,1.036602378587618
2026-05-06T00:00:00,2026-05-09T12:00:00,84,3.5,40.0,33.0,5719.462598812183,12.569463876233954,0.4592018878690851,0.7447099038994907,5.898161199066054,0.8749052604645376
2026-05-06T00:00:00,2026-05-09T18:00:00,90,3.75,40.0,33.0,5716.907415953288,11.58767907890217,-0.12648340537907643,0.3048648300969319,6.3618053156309085,0.3300615343633955
2026-05-06T00:00:00,2026-05-10T00:00:00,96,4.0,40.0,33.0,5708.236139838435,10.553600263208523,-0.14190975366432212,0.5422153405311079,6.4618323724476845,0.5604782365911578
2026-05-06T00:00:00,2026-05-10T06:00:00,102,4.25,40.0,33.0,5713.014865380777,10.14224793194228,-0.7814361469240794,0.2536489539079074,6.644354539400155,0.8215718127699654
2026-05-06T00:00:00,2026-05-10T12:00:00,108,4.5,40.0,33.0,5731.30775921304,13.2712343211075,0.6526989125943601,-0.2730958707302502,6.954611301331903,0.7075289570835767
2026-05-06T00:00:00,2026-05-10T18:00:00,114,4.75,40.0,33.0,5740.658075904371,12.585118404409172,0.14532073066948215,-0.8696185181672575,7.170489022802817,0.8816770848228557
2026-05-06T00:00:00,2026-05-11T00:00:00,120,5.0,40.0,33.0,5740.460847938524,11.662384819419117,0.501347904759541,-0.19982605187041713,7.107345860563274,0.5397037822851536
2026-05-06T00:00:00,2026-05-11T06:00:00,126,5.25,40.0,33.0,5748.354919786138,11.295797992964822,0.2612042649561772,-0.1520675454339937,7.15470883922098,0.3022452752411799
2026-05-06T00:00:00,2026-05-11T12:00:00,132,5.5,40.0,33.0,5761.400559084133,14.95054549506824,1.618073865641918,-0.8305990491895514,6.859958354028528,1.8188067008860416
2026-05-06T00:00:00,2026-05-11T18:00:00,138,5.75,40.0,33.0,5762.946862359743,14.331581456806475,1.4608191427241763,-1.7475518594027761,6.925798114817194,2.2777028052517077
2026-05-06T00:00:00,2026-05-12T00:00:00,144,6.0,40.0,33.0,5756.655830599831,12.83326241162797,1.5371968156709954,-1.8079109080763232,6.739815845921759,2.3730815202285833
2026-05-06T00:00:00,2026-05-12T06:00:00,150,6.25,40.0,33.0,5759.147071972082,12.352313879344024,1.1802794133679981,-2.533116738395165,6.561722953032811,2.794591187268375
2026-05-06T00:00:00,2026-05-12T12:00:00,156,6.5,40.0,33.0,5770.524603965332,16.037356496579037,1.935671634043274,-2.799463094937039,5.867789988438288,3.4035008880201905
2026-05-06T00:00:00,2026-05-12T18:00:00,162,6.75,40.0,33.0,5770.033785511513,15.469513201840186,1.411797364581389,-3.0247245551249193,6.205454852045267,3.3379829887245673
2026-05-06T00:00:00,2026-05-13T00:00:00,168,7.0,40.0,33.0,5759.556612691117,14.377107417532557,1.2270304379278514,-2.0955969323656802,6.009189146814031,2.428400749164327
