init_time,target_time,lead_hours,lead_days,grid_lat,grid_lon,pred_z500_m,pred_t850_c,pred_u850_ms,pred_v850_ms,pred_q850_gkg,pred_wind850_ms,actual_t850_c,actual_z500_m,actual_wind850_ms,error_z500_m,error_t850_c,error_wind850_ms
2026-05-10T00:00:00,2026-05-10 06:00:00,6,0.25,40.0,33.0,5710.8214922720135,9.883544451172952,4.384616788606763,1.2458510719542488,7.510483764735065,4.558180478702202,10.5,5713.0,4.472222222222222,-2.178507727986471,-0.616455548827048,0.08595825647998012
2026-05-10T00:00:00,2026-05-10 12:00:00,12,0.5,40.0,33.0,5732.631618161873,13.285186876522516,4.631541854779812,0.7296339658389641,7.099216458177349,4.688661394970116,14.2,5731.0,6.444444444444444,1.6316181618731207,-0.914813123477483,-1.7557830494743278
2026-05-10T00:00:00,2026-05-10 18:00:00,18,0.75,40.0,33.0,5735.726701319969,13.135934729108726,2.8069721175667155,-0.1491058403894953,7.171873349893776,2.8109295651857287,14.4,5741.0,1.5277777777777777,-5.2732986800310755,-1.2640652708912743,1.283151787407951
2026-05-10T00:00:00,2026-05-11 00:00:00,24,1.0,40.0,33.0,5723.699397740607,11.96859506750991,1.94859154418441,0.3569651189953511,7.140417964446755,1.9810181983632429,13.3,5728.0,2.611111111111111,-4.30060225939269,-1.3314049324900914,-0.6300929127478683
2026-05-10T00:00:00,2026-05-11 06:00:00,30,1.25,40.0,33.0,5715.594814308442,11.527389409785997,1.0126728872114654,1.42889194570418,7.357982551228437,1.751353353550186,12.7,5720.0,2.055555555555556,-4.405185691557563,-1.1726105902140027,-0.30420220200536985
2026-05-10T00:00:00,2026-05-11 12:00:00,36,1.5,40.0,33.0,5713.790718771538,14.201706450328516,2.8587485353409647,1.2569944475609347,7.483149388856303,3.1228958083024687,13.4,5722.0,5.194444444444444,-8.209281228461805,0.8017064503285152,-2.071548636141975
2026-05-10T00:00:00,2026-05-11 18:00:00,42,1.75,40.0,33.0,5706.177404085352,13.602224568343104,2.656692680728952,0.6079278410122555,7.383752222339446,2.7253609411812976,13.4,5710.0,1.6944444444444442,-3.8225959146484456,0.20222456834310343,1.0309164967368534
2026-05-10T00:00:00,2026-05-12 00:00:00,48,2.0,40.0,33.0,5691.435514222644,12.765469577492354,3.031107829953953,1.1460352898467292,7.243014210183807,3.240526432909048,13.2,5699.0,4.666666666666667,-7.564485777355912,-0.4345304225076454,-1.4261402337576188
2026-05-10T00:00:00,2026-05-12 06:00:00,54,2.25,40.0,33.0,5687.838805598903,12.58338746189986,2.613957757726439,1.5420638411924443,7.320257371349115,3.0349194469526584,12.4,5700.0,5.777777777777778,-12.161194401097418,0.18338746189986033,-2.7428583308251193
2026-05-10T00:00:00,2026-05-12 12:00:00,60,2.5,40.0,33.0,5688.960708514214,15.719554727625678,4.227718034857844,1.48632169233764,6.992807467367301,4.481378354410136,16.3,5686.0,2.5555555555555554,2.960708514214275,-0.5804452723743232,1.9258227988545809
