init_time,target_time,lead_hours,lead_days,grid_lat,grid_lon,pred_z500_m,pred_t850_c,pred_u850_ms,pred_v850_ms,pred_q850_gkg,pred_wind850_ms,actual_t850_c,actual_z500_m,actual_wind850_ms,error_z500_m,error_t850_c,error_wind850_ms
2026-05-09T00:00:00,2026-05-09 06:00:00,6,0.25,40.0,33.0,5724.451610792997,11.147588756518983,-1.1973070503545389,1.7378795994314942,5.786474013856457,2.1103956204818224,10.6,5724.0,4.277777777777778,0.45161079299668927,0.5475887565189836,-2.1673821572959553
2026-05-09T00:00:00,2026-05-09 12:00:00,12,0.5,40.0,33.0,5729.887087449923,12.97508743961373,1.0315264309419945,1.4395058667849838,6.453302130779992,1.770938711034438,13.8,5724.0,4.083333333333333,5.8870874499225465,-0.8249125603862701,-2.3123946222988954
2026-05-09T00:00:00,2026-05-09 18:00:00,18,0.75,40.0,33.0,5728.388965435376,11.909199839397502,1.3014853888976177,0.894298902073686,6.966333941565095,1.579124676447108,11.9,5723.0,4.305555555555555,5.388965435376122,0.009199839397501464,-2.726430879108447
2026-05-09T00:00:00,2026-05-10 00:00:00,24,1.0,40.0,33.0,5714.801174377382,10.6475708868835,1.8883906245116575,0.9751320708497104,7.002933908317743,2.1253003802623227,10.3,5712.0,4.944444444444445,2.8011743773822673,0.34757088688349924,-2.819144064182122
2026-05-09T00:00:00,2026-05-10 06:00:00,30,1.25,40.0,33.0,5716.741483292525,10.516095301767225,1.759483381183827,1.142256905818769,6.9101868563612445,2.097744647842711,10.5,5713.0,4.472222222222222,3.7414832925251176,0.016095301767224512,-2.3744775743795112
2026-05-09T00:00:00,2026-05-10 12:00:00,36,1.5,40.0,33.0,5738.557913272617,14.300540370635304,3.360404344967037,0.6259297351504571,6.53126250794589,3.4182020705363314,14.2,5731.0,6.444444444444444,7.557913272617043,0.1005403706353043,-3.0262423739081123
2026-05-09T00:00:00,2026-05-10 18:00:00,42,1.75,40.0,33.0,5744.8770882924955,14.10058754106069,1.8062789782125035,-0.1139342281856201,6.73475334123097,1.809868712223254,14.4,5741.0,1.5277777777777777,3.8770882924955004,-0.2994124589393099,0.2820909344454763
2026-05-09T00:00:00,2026-05-11 00:00:00,48,2.0,40.0,33.0,5735.0942659819975,12.81175237291393,0.9952029217597556,0.5996722951220761,6.800332079296867,1.1619103739170815,13.3,5728.0,2.611111111111111,7.094265981997523,-0.4882476270860714,-1.4492007371940296
2026-05-09T00:00:00,2026-05-11 06:00:00,54,2.25,40.0,33.0,5731.189107229021,12.49150628137943,0.6210817676544593,1.4356924382033398,7.040503047190949,1.5642747006926367,12.7,5720.0,2.055555555555556,11.18910722902092,-0.20849371862056998,-0.49128085486291906
2026-05-09T00:00:00,2026-05-11 12:00:00,60,2.5,40.0,33.0,5731.313838157193,16.212511220915644,2.973470743111193,1.1717996406775484,6.92079573601867,3.19603545944507,13.4,5722.0,5.194444444444444,9.31383815719255,2.8125112209156438,-1.9984089849993736
2026-05-09T00:00:00,2026-05-11 18:00:00,66,2.75,40.0,33.0,5722.027462952507,14.89975066122281,2.728109987419316,0.6122950703989112,7.177595807830617,2.795977352678635,13.4,5710.0,1.6944444444444442,12.027462952507449,1.4997506612228104,1.1015329082341907
2026-05-09T00:00:00,2026-05-12 00:00:00,72,3.0,40.0,33.0,5701.956140236429,13.385175965575058,2.8137764407525765,1.2331027790611415,7.150207032335043,3.072113331611083,13.2,5699.0,4.666666666666667,2.956140236428837,0.1851759655750591,-1.594553335055584
2026-05-09T00:00:00,2026-05-12 06:00:00,78,3.25,40.0,33.0,5695.805374484191,12.927345293080748,2.4572580536328132,1.3098130177324094,7.220098610196901,2.7845515408346464,12.4,5700.0,5.777777777777778,-4.1946255158090935,0.5273452930807476,-2.9932262369431313
2026-05-09T00:00:00,2026-05-12 12:00:00,84,3.5,40.0,33.0,5698.337367296874,16.19755920915634,3.859080820872237,1.1980438729595662,6.74308745796437,4.0407689742869355,16.3,5686.0,2.5555555555555554,12.337367296873708,-0.1024407908436622,1.4852134187313801
2026-05-09T00:00:00,2026-05-12 18:00:00,90,3.75,40.0,33.0,5689.089492071822,15.580561492615402,3.291967898451958,0.7488828033113215,6.649402728402309,3.3760743619674054,15.1,5663.0,1.3333333333333333,26.08949207182195,0.4805614926154025,2.0427410286340724
2026-05-09T00:00:00,2026-05-13 00:00:00,96,4.0,40.0,33.0,5661.3075915631125,13.642550459103973,4.265381771013608,1.248778436858203,6.703871060518951,4.444426761333479,11.6,5624.0,2.6666666666666665,37.30759156311251,2.042550459103973,1.7777600946668124
2026-05-09T00:00:00,2026-05-13 06:00:00,102,4.25,40.0,33.0,5636.623701111535,12.613827425777004,3.8559030480778342,1.510126277763078,6.642749273514603,4.141071080163501,11.8,5619.0,7.0,17.62370111153541,0.8138274257770028,-2.858928919836499
2026-05-09T00:00:00,2026-05-13 12:00:00,108,4.5,40.0,33.0,5629.426456380696,13.625490898096928,5.2425980415149525,0.1440411467628592,6.42937202565852,5.244576443990227,15.6,5654.0,9.555555555555555,-24.573543619303564,-1.974509101903072,-4.310979111565328
2026-05-09T00:00:00,2026-05-13 18:00:00,114,4.75,40.0,33.0,5619.504268646843,10.326086338574555,3.4651636900825906,-1.6767477726985902,7.006389715554118,3.849524969696453,15.6,5659.0,6.888888888888889,-39.49573135315677,-5.2739136614254445,-3.039363919192436
2026-05-09T00:00:00,2026-05-14 00:00:00,120,5.0,40.0,33.0,5602.927213088228,8.498450049171538,2.4522928027222406,-1.8793781997512296,6.719766723989107,3.0896281989882657,13.4,5623.0,2.25,-20.0727869117718,-4.901549950828462,0.8396281989882657
2026-05-09T00:00:00,2026-05-14 06:00:00,126,5.25,40.0,33.0,5594.839515612043,7.906101967904419,1.491636425552315,-1.732068506392764,6.470270039328874,2.2858347571231277,13.0,5606.0,5.166666666666667,-11.160484387956785,-5.093898032095581,-2.8808319095435393
2026-05-09T00:00:00,2026-05-14 12:00:00,132,5.5,40.0,33.0,5601.935444607003,10.298804077350384,1.6060551741854852,-1.457511510298346,6.2853814890451165,2.1688137368571176,14.8,5586.0,7.722222222222222,15.935444607002864,-4.501195922649616,-5.553408485365105
2026-05-09T00:00:00,2026-05-14 18:00:00,138,5.75,40.0,33.0,5598.616341099572,8.2475720218805,0.2487948011703338,-2.1332936015192843,6.339932136371407,2.1477524166841264,8.3,5568.0,5.583333333333334,30.61634109957231,-0.05242797811949984,-3.4355809166492075
2026-05-09T00:00:00,2026-05-15 00:00:00,144,6.0,40.0,33.0,5578.600404319109,6.440920694488909,0.53578410570708,-2.22739949877068,6.153109536553125,2.290932808934433,7.0,5546.0,7.138888888888888,32.60040431910875,-0.5590793055110908,-4.847956079954455
2026-05-09T00:00:00,2026-05-15 06:00:00,150,6.25,40.0,33.0,5576.577016500544,5.766356465248123,0.9392687474587548,-2.764458516698838,5.747547747700699,2.9196672191367075,6.0,5566.0,3.5833333333333335,10.577016500544232,-0.23364353475187727,-0.663666114196626
2026-05-09T00:00:00,2026-05-15 12:00:00,156,6.5,40.0,33.0,5592.74768338524,8.086742838478699,2.4440633816975605,-2.5591303634256803,5.417181260754411,3.5387277418250433,9.8,5591.0,4.916666666666666,1.7476833852397249,-1.7132571615213017,-1.3779389248416227
2026-05-09T00:00:00,2026-05-15 18:00:00,162,6.75,40.0,33.0,5603.4662128031105,7.084610413615906,2.1192692966174036,-2.864920333706806,5.219958551737958,3.563575573784277,9.8,5600.0,5.833333333333333,3.4662128031104658,-2.715389586384095,-2.269757759549056
2026-05-09T00:00:00,2026-05-16 00:00:00,168,7.0,40.0,33.0,5600.97497143086,5.687298019927425,2.1146453609133005,-2.2033612242862546,4.99641668776174,3.0539360974192578,7.2,5605.0,3.0,-4.025028569139977,-1.512701980072575,0.053936097419257756
