init_time,target_time,lead_hours,lead_days,grid_lat,grid_lon,pred_z500_m,pred_t850_c,pred_u850_ms,pred_v850_ms,pred_q850_gkg,pred_wind850_ms,actual_t850_c,actual_z500_m,actual_wind850_ms,error_z500_m,error_t850_c,error_wind850_ms
2026-05-11T00:00:00,2026-05-11 06:00:00,6,0.25,40.0,33.0,5716.8315417244185,11.966766352097352,0.6920405274395307,1.889640127211095,7.361492280892001,2.0123766799446736,12.7,5720.0,2.055555555555556,-3.1684582755815427,-0.7332336479026473,-0.043178875610882184
2026-05-11T00:00:00,2026-05-11 12:00:00,12,0.5,40.0,33.0,5714.243262391803,14.277752041741792,3.247153944540628,1.1488797981551642,7.337738258740734,3.4444061215476336,13.4,5722.0,5.194444444444444,-7.756737608197,0.8777520417417914,-1.7500383228968102
2026-05-11T00:00:00,2026-05-11 18:00:00,18,0.75,40.0,33.0,5706.522327879504,13.6156701531487,2.859432386917433,0.1164945426377812,7.268973325574413,2.861804422705492,13.4,5710.0,1.6944444444444442,-3.4776721204962087,0.2156701531487002,1.167359978261048
2026-05-11T00:00:00,2026-05-12 00:00:00,24,1.0,40.0,33.0,5690.891786440088,12.763876241291314,3.1034935193231377,0.4930118185909009,7.057601228506405,3.142408738173794,13.2,5699.0,4.666666666666667,-8.108213559911746,-0.43612375870868547,-1.5242579284928728
2026-05-11T00:00:00,2026-05-12 06:00:00,30,1.25,40.0,33.0,5686.029981994324,12.85372591815542,2.3500679825119732,1.3038388018457354,7.018817164857749,2.687529561442333,12.4,5700.0,5.777777777777778,-13.970018005676138,0.4537259181554205,-3.0902482163354446
2026-05-11T00:00:00,2026-05-12 12:00:00,36,1.5,40.0,33.0,5683.182109231776,16.02633712826139,4.1333807098840225,1.7808436939380528,6.801048340918214,4.500693319376502,16.3,5686.0,2.5555555555555554,-2.8178907682240606,-0.2736628717386118,1.9451377638209468
2026-05-11T00:00:00,2026-05-12 18:00:00,42,1.75,40.0,33.0,5665.005615922734,15.277183037500096,4.038472796251085,1.3801872363182923,6.717394614382366,4.267807321489102,15.1,5663.0,1.3333333333333333,2.0056159227342505,0.17718303750009667,2.9344739881557693
2026-05-11T00:00:00,2026-05-13 00:00:00,48,2.0,40.0,33.0,5627.411173821002,12.832929259513207,4.937345931105028,1.7901125381292218,6.606405557588513,5.251846127083963,11.6,5624.0,2.6666666666666665,3.411173821002194,1.2329292595132078,2.585179460417297
2026-05-11T00:00:00,2026-05-13 06:00:00,54,2.25,40.0,33.0,5607.259699100539,11.03144903233772,5.061504680048756,1.2411262208218972,6.634445696916957,5.211451229951894,11.8,5619.0,7.0,-11.740300899460635,-0.7685509676622804,-1.7885487700481058
2026-05-11T00:00:00,2026-05-13 12:00:00,60,2.5,40.0,33.0,5627.018519057947,13.553526420089495,6.203509947153407,-0.309812415039147,6.048084157049605,6.211241373263774,15.6,5654.0,9.555555555555555,-26.981480942053167,-2.0464735799105043,-3.3443141822917815
2026-05-11T00:00:00,2026-05-13 18:00:00,66,2.75,40.0,33.0,5636.415215841702,12.002576583215728,3.906892731248263,-0.6688025713100032,6.469923599663918,3.9637239677948544,15.6,5659.0,6.888888888888889,-22.584784158298135,-3.597423416784272,-2.925164921094035
2026-05-11T00:00:00,2026-05-14 00:00:00,72,3.0,40.0,33.0,5621.082317519695,10.73675425951808,2.825158295428423,0.4727293869139757,6.5250719269907,2.8644358026459757,13.4,5623.0,2.25,-1.9176824803053023,-2.663245740481921,0.6144358026459757
2026-05-11T00:00:00,2026-05-14 06:00:00,78,3.25,40.0,33.0,5600.496085719266,10.157333928791218,2.1076920557768517,1.1534308353453753,6.6137122850675745,2.4026586303323203,13.0,5606.0,5.166666666666667,-5.503914280733625,-2.8426660712087823,-2.7640080363343467
2026-05-11T00:00:00,2026-05-14 12:00:00,84,3.5,40.0,33.0,5591.405362457869,10.998883413119644,4.104456841108231,-0.258655203256886,6.676979993798238,4.112598749536845,14.8,5586.0,7.722222222222222,5.40536245786916,-3.8011165868803563,-3.609623472685377
2026-05-11T00:00:00,2026-05-14 18:00:00,90,3.75,40.0,33.0,5577.883088909078,8.468900905079522,3.396473852135159,-1.9000264860024176,6.458410445674412,3.891803601898294,8.3,5568.0,5.583333333333334,9.883088909077742,0.16890090507952138,-1.6915297314350397
2026-05-11T00:00:00,2026-05-15 00:00:00,96,4.0,40.0,33.0,5555.099881662611,6.637140047646994,3.501301277117477,-2.3292155500390948,5.959191365663141,4.205277126621788,7.0,5546.0,7.138888888888888,9.099881662610642,-0.3628599523530056,-2.9336117622671
2026-05-11T00:00:00,2026-05-15 06:00:00,102,4.25,40.0,33.0,5558.932093085754,5.993979026441252,3.5309621180832664,-2.541697194845881,5.5430171182311305,4.350622726648047,6.0,5566.0,3.5833333333333335,-7.067906914246123,-0.006020973558747755,0.7672893933147136
2026-05-11T00:00:00,2026-05-15 12:00:00,108,4.5,40.0,33.0,5587.169464113764,9.071728793087118,4.1868231000032665,-1.4208498001497674,5.010687997761498,4.421346155336245,9.8,5591.0,4.916666666666666,-3.830535886236248,-0.7282712069128827,-0.4953205113304211
2026-05-11T00:00:00,2026-05-15 18:00:00,114,4.75,40.0,33.0,5602.497634368097,8.645594647337589,3.294361378969598,-0.6798924995697391,5.178249315711647,3.3637881482366954,9.8,5600.0,5.833333333333333,2.4976343680973514,-1.1544053526624118,-2.4695451850966377
