init_time,target_time,lead_hours,lead_days,grid_lat,grid_lon,pred_z500_m,pred_t850_c,pred_u850_ms,pred_v850_ms,pred_q850_gkg,pred_wind850_ms,actual_t850_c,actual_z500_m,actual_wind850_ms,error_z500_m,error_t850_c,error_wind850_ms
2026-05-06T12:00:00,2026-05-06 18:00:00,6,0.25,40.0,33.0,5641.902025804807,7.52307843004894,1.7766504980802438,1.0322109316881196,4.838958189875786,2.0547375501083427,7.1,5641.0,3.3055555555555554,0.9020258048067262,0.42307843004894075,-1.2508180054472127
2026-05-06T12:00:00,2026-05-07 00:00:00,12,0.5,40.0,33.0,5651.6654855524475,6.569810729497135,2.053118868229376,1.2792223802771687,4.7413843649013465,2.419030174528929,6.5,5645.0,2.833333333333333,6.665485552447535,0.06981072949713507,-0.41430315880440416
2026-05-06T12:00:00,2026-05-07 06:00:00,18,0.75,40.0,33.0,5673.172114526827,6.3984293149820815,1.768571280169681,1.0929367154523533,4.727294148362815,2.079027425750993,6.0,5674.0,3.3888888888888884,-0.82788547317341,0.39842931498208145,-1.3098614631378953
2026-05-06T12:00:00,2026-05-07 12:00:00,24,1.0,40.0,33.0,5697.696826700032,10.452376338600176,2.72814814877961,0.4167649516878775,4.638245793159856,2.7597980626569423,10.7,5701.0,3.2777777777777777,-3.303173299967966,-0.24762366139982284,-0.5179797151208354
2026-05-06T12:00:00,2026-05-07 18:00:00,30,1.25,40.0,33.0,5712.485772093403,10.915809036328596,2.5783492397906684,-0.3424614797651024,4.645408886562952,2.600993015648451,11.5,5704.0,3.4722222222222223,8.485772093403284,-0.5841909636714036,-0.8712292065737715
2026-05-06T12:00:00,2026-05-08 00:00:00,36,1.5,40.0,33.0,5716.916872088637,9.97444066022365,2.5596025478689626,-0.0986039089301371,4.591969852459132,2.5615011094890408,10.3,5706.0,3.1666666666666665,10.91687208863732,-0.3255593397763512,-0.6051655571776258
2026-05-06T12:00:00,2026-05-08 06:00:00,42,1.75,40.0,33.0,5729.284146248396,9.871120050023478,2.1466398453837883,-0.2286609615886785,4.6622699046366955,2.158784023737436,9.7,5721.0,2.7777777777777777,8.2841462483957,0.17112005002347885,-0.6189937540403418
2026-05-06T12:00:00,2026-05-08 12:00:00,48,2.0,40.0,33.0,5746.84171298425,13.27111482089242,2.5104229343399993,-0.4682186405305302,4.701222416221618,2.5537133755769283,13.2,5744.0,2.944444444444444,2.84171298425008,0.07111482089242038,-0.39073106886751585
2026-05-06T12:00:00,2026-05-08 18:00:00,54,2.25,40.0,33.0,5749.774690964938,13.4178972971946,1.6013311030719706,-0.1801453651178022,4.936952896096081,1.6114321748801963,14.0,5748.0,1.5277777777777777,1.7746909649376903,-0.5821027028054004,0.08365439710241862
2026-05-06T12:00:00,2026-05-09 00:00:00,60,2.5,40.0,33.0,5743.183314334661,11.849040534152325,1.023889884810842,0.8049494664942713,5.339550860211539,1.3024185732042413,12.8,5731.0,2.7777777777777777,12.18331433466119,-0.9509594658476761,-1.4753592045735364
2026-05-06T12:00:00,2026-05-09 06:00:00,66,2.75,40.0,33.0,5731.988826104234,10.505275100474703,0.8062193174391723,1.5986139519181108,5.861281360600601,1.7904067010261453,10.6,5724.0,4.277777777777778,7.988826104234249,-0.09472489952529628,-2.487371076751632
2026-05-06T12:00:00,2026-05-09 12:00:00,72,3.0,40.0,33.0,5732.347934101409,12.191694726623268,1.4573644710994813,1.1890326678741232,6.634318764477731,1.8808800830714665,13.8,5724.0,4.083333333333333,8.34793410140901,-1.6083052733767325,-2.2024532502618666
2026-05-06T12:00:00,2026-05-09 18:00:00,78,3.25,40.0,33.0,5728.193538638167,11.795504437797376,0.9960962028815176,0.8998603318606868,6.851000073270663,1.3423696444166944,11.9,5723.0,4.305555555555555,5.193538638167411,-0.10449556220262401,-2.963185911138861
2026-05-06T12:00:00,2026-05-10 00:00:00,84,3.5,40.0,33.0,5717.733702065911,11.068218886395355,1.1759369558574235,0.9557605334136384,6.853891842374837,1.515356697738967,10.3,5712.0,4.944444444444445,5.73370206591062,0.7682188863953545,-3.429087746705478
2026-05-06T12:00:00,2026-05-10 06:00:00,90,3.75,40.0,33.0,5716.819608982192,10.778510531641246,1.0424185990425483,0.8056810875911538,6.939756388425478,1.3174818976107012,10.5,5713.0,4.472222222222222,3.8196089821922214,0.2785105316412455,-3.154740324611521
2026-05-06T12:00:00,2026-05-10 12:00:00,96,4.0,40.0,33.0,5732.667416388551,13.65689772735061,2.660711224613351,0.3827920305181109,6.95264050819655,2.6881060171450932,14.2,5731.0,6.444444444444444,1.6674163885509188,-0.5431022726493886,-3.7563384272993505
